"loopIteration","time","axisP[0]","axisP[1]","axisP[2]","axisI[0]","axisI[1]","axisI[2]","axisD[0]","axisD[1]","axisF[0]","axisF[1]","axisF[2]","rcCommand[0]","rcCommand[1]","rcCommand[2]","rcCommand[3]","setpoint[0]","setpoint[1]","setpoint[2]","setpoint[3]","vbatLatest","amperageLatest","rssi","gyroADC[0]","gyroADC[1]","gyroADC[2]","accSmooth[0]","accSmooth[1]","accSmooth[2]","motor[0]","motor[1]","motor[2]","motor[3]","flightModeFlags","stateFlags","failsafePhase","rxSignalReceived","rxFlightChannelsValid","heading[0]","heading[1]","heading[2]","axisSum[0]","axisSum[1]","axisSum[2]","rcCommands[0]","rcCommands[1]","rcCommands[2]","rcCommands[3]","axisError[0]","axisError[1]","axisError[2]"
248,22734156,-31,-30,34,0,0,0,13,3,0,0,0,0,-19,63,1000,0,-78,28,0,1251,60,99,24,-57,-3,-636,-29,1975,208,176,157,239,3,8,0,1,1,-0.012331299414489391,0.30925011563882865,4.400532194725843,-18,-27,34,0,-78,28,0,24,21,-31,"",""
256,22735204,-32,-30,36,0,0,0,13,4,0,0,0,0,-19,63,1000,0,-77,28,0,1251,60,99,24,-57,-5,-628,-31,1977,215,172,157,239,3,8,0,1,1,-0.012034122272750566,0.3081858160754748,4.4006112410093525,-19,-26,36,0,-77,28,0,24,20,-33,"",""
264,22736304,-34,-32,38,0,0,0,9,2,0,0,0,0,-19,63,1000,0,-77,28,0,1251,60,99,25,-55,-7,-621,-35,1979,222,188,157,239,3,8,0,1,1,-0.011776527053535034,0.3070349248109469,4.400732961868956,-25,-30,38,0,-77,28,0,25,22,-35,"",""
272,22737356,-36,-33,38,0,0,0,1,-2,0,0,0,0,-19,63,1000,0,-77,28,0,1251,60,99,26,-54,-7,-616,-38,1982,227,218,157,234,3,8,0,1,1,-0.01156611243901303,0.3059027679354115,4.400847626721076,-35,-35,38,0,-77,28,0,26,23,-35,"",""
280,22738430,-37,-36,35,0,0,0,-4,-8,0,0,0,0,-19,63,1000,0,-77,28,0,1251,60,99,28,-52,-4,-614,-41,1985,220,255,157,230,3,8,0,1,1,-0.011335662227506456,0.3047848261160903,4.400904716125559,-41,-44,35,0,-77,28,0,28,25,-32,"",""
288,22739488,-39,-36,31,0,0,0,-8,-13,0,0,0,0,-19,63,1000,-1,-76,28,0,1251,60,99,28,-51,0,-613,-42,1988,211,284,157,223,3,8,0,1,1,-0.01110275904570916,0.3037097702235038,4.40088305946661,-47,-49,31,-1,-76,28,0,29,25,-28,"",""
296,22740539,-38,-35,27,0,0,0,-9,-14,0,0,0,0,-19,63,1000,-1,-76,28,0,1251,60,99,28,-52,3,-612,-42,1991,205,292,157,215,3,8,0,1,1,-0.010854960564958237,0.3026319765064855,4.4008036213644335,-47,-49,27,-1,-76,28,0,29,24,-25,"",""
304,22741585,-38,-32,25,0,0,0,-6,-9,0,0,0,0,-19,63,1000,-1,-76,28,0,1251,60,99,27,-53,5,-609,-40,1994,211,273,157,202,3,8,0,1,1,-0.010588749164414718,0.30152517754449276,4.4006871146081075,-44,-41,25,-1,-76,28,0,28,23,-23,"",""
312,22742654,-36,-31,26,0,0,0,-1,0,0,0,0,0,-19,63,1000,-1,-75,28,0,1251,60,99,26,-54,4,-605,-38,1996,220,238,157,196,3,8,0,1,1,-0.01030957021969258,0.3003566794882161,4.400588670435392,-37,-31,26,-1,-75,28,0,27,21,-24,"",""
320,22743702,-36,-30,29,0,0,0,3,6,0,0,0,0,-19,63,1000,-2,-75,28,0,1251,60,99,25,-54,1,-598,-37,1998,230,208,157,199,3,8,0,1,1,-0.010063264545246472,0.29915216302435615,4.400549889992566,-33,-24,29,-2,-75,28,0,27,21,-27,"",""
328,22744752,-38,-32,33,0,0,0,5,6,0,0,0,0,-19,63,1000,-2,-75,28,0,1251,60,99,27,-53,-3,-591,-37,1999,235,203,157,209,3,8,0,1,1,-0.009803321481037405,0.297915092172268,4.400587876845526,-33,-26,33,-2,-75,28,0,29,22,-31,"",""
336,22745809,-41,-33,37,0,0,0,0,0,0,0,0,0,-19,63,1000,-2,-74,28,0,1251,60,99,29,-51,-5,-581,-37,2001,243,226,157,213,3,8,0,1,1,-0.009516407756392616,0.29662583374711415,4.400664991024194,-41,-33,37,-2,-74,28,0,31,23,-33,"",""
344,22746914,-43,-36,37,0,0,0,-7,-7,0,0,0,0,-19,63,1000,-2,-74,28,0,1251,60,99,31,-49,-6,-571,-37,2002,244,263,157,215,3,8,0,1,1,-0.00917678186342789,0.29525886994055855,4.4007664354814295,-50,-43,37,-2,-74,28,0,33,25,-34,"",""
352,22748039,-42,-36,36,0,0,0,-12,-13,0,0,0,0,-19,63,1000,-2,-73,28,0,1251,60,99,30,-49,-5,-562,-37,2002,238,286,157,217,3,8,0,1,1,-0.008843407315678765,0.2938205620098447,4.400849224267396,-54,-49,36,-2,-73,28,0,32,24,-33,"",""
360,22749089,-40,-37,34,0,0,0,-8,-14,0,0,0,0,-19,63,1000,-2,-73,28,0,1251,60,99,28,-48,-3,-553,-36,2002,217,284,157,227,3,8,0,1,1,-0.00856301981421408,0.29241222718150006,4.400888004026746,-48,-51,34,-2,-73,28,0,30,25,-31,"",""
368,22750159,-39,-36,30,0,0,0,0,-12,0,0,0,0,-19,63,1000,-2,-73,28,0,1251,60,99,27,-48,0,-545,-33,2002,199,267,157,234,3,8,0,1,1,-0.00824359039485319,0.2909485168435439,4.400870705189265,-39,-48,30,-2,-73,28,0,29,25,-28,"",""
